Time,Roof,F15,F14,F13,F12,F11,F10,F9,F8,F7,F6,F5,F4,F3,F2
20.96,-8.14615384615384e-06,-2.35615384615385e-05,-1.90615384615385e-05,-1.88692307692308e-05,-1.87923076923077e-05,-1.82769230769231e-05,-1.64076923076923e-05,-1.45446153846154e-05,-2.22784615384615e-05,-2.07207692307692e-05,-1.27061769230769e-05,-1.44130538461538e-05,-1.47015384615385e-05,-8.54538461538462e-06,1.77939285714286e-05
20.97,-8.14615384615384e-06,-2.35615384615385e-05,-1.90538461538461e-05,-1.88692307692308e-05,-1.87923076923077e-05,-1.82692307692308e-05,-1.642e-05,-1.455e-05,-2.22769230769231e-05,-2.07169230769231e-05,-1.26878384615385e-05,-1.43913923076923e-05,-1.46846153846154e-05,-8.52923076923077e-06,1.77942857142857e-05
20.98,-8.13846153846151e-06,-2.35615384615385e-05,-1.90692307692308e-05,-1.88615384615385e-05,-1.87769230769231e-05,-1.82769230769231e-05,-1.64307692307692e-05,-1.45523076923077e-05,-2.22769230769231e-05,-2.07115384615385e-05,-1.26676153846154e-05,-1.43708461538462e-05,-1.46669230769231e-05,-8.51692307692308e-06,1.77971428571429e-05
20.99,-8.12307692307692e-06,-2.35769230769231e-05,-1.90615384615385e-05,-1.88615384615385e-05,-1.87615384615385e-05,-1.82846153846154e-05,-1.64453846153846e-05,-1.45546153846154e-05,-2.22761538461538e-05,-2.07053846153846e-05,-1.26456153846154e-05,-1.43528461538462e-05,-1.46476923076923e-05,-8.50538461538461e-06,1.78010714285714e-05
21,-8.12307692307695e-06,-2.35769230769231e-05,-1.90615384615384e-05,-1.88615384615385e-05,-1.87538461538461e-05,-1.82923076923077e-05,-1.64546153846154e-05,-1.45553846153846e-05,-2.22761538461538e-05,-2.06953846153846e-05,-1.26246153846154e-05,-1.43353846153846e-05,-1.46276923076923e-05,-8.49461538461538e-06,1.78046428571429e-05
21.01,-8.11538461538462e-06,-2.35846153846154e-05,-1.90615384615385e-05,-1.88538461538461e-05,-1.87461538461539e-05,-1.83e-05,-1.647e-05,-1.45569230769231e-05,-2.22753846153846e-05,-2.06830769230769e-05,-1.26043076923077e-05,-1.43187692307692e-05,-1.46076923076923e-05,-8.48153846153847e-06,1.78060714285714e-05
21.02,-8.1076923076923e-06,-2.35846153846154e-05,-1.90692307692308e-05,-1.88384615384615e-05,-1.87461538461539e-05,-1.83153846153846e-05,-1.64761538461538e-05,-1.45584615384615e-05,-2.22738461538461e-05,-2.06692307692308e-05,-1.25850769230769e-05,-1.43018461538462e-05,-1.45884615384615e-05,-8.46692307692307e-06,1.78057142857143e-05
21.03,-8.1076923076923e-06,-2.35923076923077e-05,-1.90692307692308e-05,-1.88307692307692e-05,-1.87384615384615e-05,-1.83307692307692e-05,-1.64823076923077e-05,-1.45607692307692e-05,-2.22707692307692e-05,-2.06523076923077e-05,-1.25685384615385e-05,-1.42845384615385e-05,-1.457e-05,-8.45153846153846e-06,1.78046428571429e-05
21.04,-8.1e-06,-2.36e-05,-1.90615384615385e-05,-1.88153846153846e-05,-1.87461538461538e-05,-1.83461538461538e-05,-1.64884615384615e-05,-1.45638461538462e-05,-2.22653846153846e-05,-2.06346153846154e-05,-1.25537692307692e-05,-1.4267e-05,-1.45515384615385e-05,-8.43615384615384e-06,1.78032142857143e-05
21.05,-8.1e-06,-2.36e-05,-1.90615384615385e-05,-1.88076923076923e-05,-1.87538461538461e-05,-1.83538461538462e-05,-1.64953846153846e-05,-1.45676923076923e-05,-2.22569230769231e-05,-2.06169230769231e-05,-1.25396923076923e-05,-1.42487692307692e-05,-1.45338461538462e-05,-8.42307692307692e-06,1.78025e-05
21.06,-8.1e-06,-2.36e-05,-1.90615384615384e-05,-1.88e-05,-1.87538461538461e-05,-1.83692307692308e-05,-1.65015384615385e-05,-1.45707692307692e-05,-2.22476923076923e-05,-2.05992307692308e-05,-1.25260769230769e-05,-1.42308461538462e-05,-1.45169230769231e-05,-8.41230769230769e-06,1.78025e-05
21.07,-8.1e-06,-2.36e-05,-1.90538461538462e-05,-1.87923076923077e-05,-1.87692307692308e-05,-1.83769230769231e-05,-1.65061538461538e-05,-1.45730769230769e-05,-2.22353846153846e-05,-2.05830769230769e-05,-1.25126153846154e-05,-1.42127692307692e-05,-1.45007692307692e-05,-8.40461538461538e-06,1.78025e-05
21.08,-8.1e-06,-2.36076923076923e-05,-1.90461538461539e-05,-1.87846153846154e-05,-1.87846153846154e-05,-1.83846153846154e-05,-1.65092307692308e-05,-1.45738461538462e-05,-2.22215384615385e-05,-2.05684615384615e-05,-1.24983846153846e-05,-1.41962307692308e-05,-1.44838461538462e-05,-8.40076923076924e-06,1.78028571428571e-05
21.09,-8.1e-06,-2.36e-05,-1.90384615384615e-05,-1.87846153846154e-05,-1.88e-05,-1.83923076923077e-05,-1.65115384615385e-05,-1.45723076923077e-05,-2.22076923076923e-05,-2.05546153846154e-05,-1.24838461538462e-05,-1.418e-05,-1.447e-05,-8.3976923076923e-06,1.78039285714286e-05
21.1,-8.1e-06,-2.36e-05,-1.90307692307692e-05,-1.87923076923077e-05,-1.88153846153846e-05,-1.83923076923077e-05,-1.65153846153846e-05,-1.45669230769231e-05,-2.21938461538462e-05,-2.05423076923077e-05,-1.24680769230769e-05,-1.41642307692308e-05,-1.44584615384615e-05,-8.39615384615385e-06,1.78060714285714e-05
21.11,-8.1e-06,-2.35923076923077e-05,-1.90230769230769e-05,-1.87923076923077e-05,-1.88307692307692e-05,-1.84e-05,-1.65184615384615e-05,-1.456e-05,-2.218e-05,-2.05307692307692e-05,-1.2452e-05,-1.41503076923077e-05,-1.44492307692308e-05,-8.39230769230769e-06,1.78082142857143e-05
21.12,-8.10769230769233e-06,-2.35846153846154e-05,-1.90076923076923e-05,-1.88153846153846e-05,-1.88384615384615e-05,-1.84e-05,-1.65215384615385e-05,-1.455e-05,-2.21669230769231e-05,-2.052e-05,-1.24356153846154e-05,-1.41366923076923e-05,-1.44430769230769e-05,-8.38769230769231e-06,1.78107142857143e-05
21.13,-8.10769230769233e-06,-2.35769230769231e-05,-1.90076923076923e-05,-1.88230769230769e-05,-1.88461538461538e-05,-1.84153846153846e-05,-1.65153846153846e-05,-1.45376923076923e-05,-2.21561538461538e-05,-2.05076923076923e-05,-1.24198461538462e-05,-1.41247692307692e-05,-1.44392307692308e-05,-8.37923076923077e-06,1.78121428571429e-05
21.14,-8.1076923076923e-06,-2.35615384615384e-05,-1.9e-05,-1.88384615384615e-05,-1.88615384615385e-05,-1.84153846153846e-05,-1.65130769230769e-05,-1.45238461538462e-05,-2.21461538461538e-05,-2.04953846153846e-05,-1.2405e-05,-1.4115e-05,-1.44353846153846e-05,-8.36923076923077e-06,1.78121428571429e-05
21.15,-8.1e-06,-2.35538461538462e-05,-1.9e-05,-1.88615384615385e-05,-1.88615384615385e-05,-1.84153846153846e-05,-1.65146153846154e-05,-1.45092307692308e-05,-2.21361538461538e-05,-2.04830769230769e-05,-1.23912307692308e-05,-1.41064615384615e-05,-1.44323076923077e-05,-8.35769230769231e-06,1.78107142857143e-05
21.16,-8.1076923076923e-06,-2.35384615384616e-05,-1.9e-05,-1.88769230769231e-05,-1.88692307692308e-05,-1.84230769230769e-05,-1.65053846153846e-05,-1.44961538461539e-05,-2.21261538461538e-05,-2.047e-05,-1.23786923076923e-05,-1.41005384615385e-05,-1.44276923076923e-05,-8.34769230769231e-06,1.781e-05
21.17,-8.1e-06,-2.35230769230769e-05,-1.90076923076923e-05,-1.88923076923077e-05,-1.88692307692308e-05,-1.84307692307692e-05,-1.64953846153846e-05,-1.44838461538462e-05,-2.21161538461538e-05,-2.04561538461538e-05,-1.23683846153846e-05,-1.40954615384615e-05,-1.44215384615385e-05,-8.34e-06,1.78107142857143e-05
21.18,-8.09230769230771e-06,-2.35230769230769e-05,-1.90153846153846e-05,-1.89e-05,-1.88769230769231e-05,-1.84307692307692e-05,-1.64853846153846e-05,-1.44715384615385e-05,-2.21053846153846e-05,-2.04430769230769e-05,-1.23598461538462e-05,-1.40924615384615e-05,-1.44123076923077e-05,-8.33461538461539e-06,1.78128571428571e-05
21.19,-8.08461538461538e-06,-2.35076923076923e-05,-1.90307692307692e-05,-1.89076923076923e-05,-1.88923076923077e-05,-1.84230769230769e-05,-1.64730769230769e-05,-1.44607692307692e-05,-2.20930769230769e-05,-2.04307692307692e-05,-1.23533076923077e-05,-1.40897692307692e-05,-1.44023076923077e-05,-8.33076923076923e-06,1.78157142857143e-05
21.2,-8.06923076923079e-06,-2.35076923076923e-05,-1.90384615384615e-05,-1.89230769230769e-05,-1.88923076923077e-05,-1.84230769230769e-05,-1.64592307692308e-05,-1.44507692307692e-05,-2.208e-05,-2.04192307692308e-05,-1.23483846153846e-05,-1.40862307692308e-05,-1.43923076923077e-05,-8.32692307692308e-06,1.78185714285714e-05
21.21,-8.06153846153849e-06,-2.35e-05,-1.90538461538462e-05,-1.89307692307692e-05,-1.88923076923077e-05,-1.84230769230769e-05,-1.64446153846154e-05,-1.44407692307692e-05,-2.20669230769231e-05,-2.04092307692308e-05,-1.23450769230769e-05,-1.40826153846154e-05,-1.43815384615385e-05,-8.32076923076923e-06,1.78210714285714e-05
21.22,-8.03846153846154e-06,-2.35e-05,-1.90769230769231e-05,-1.89307692307692e-05,-1.89e-05,-1.84153846153846e-05,-1.64307692307692e-05,-1.44307692307692e-05,-2.20530769230769e-05,-2.04e-05,-1.23431538461538e-05,-1.40768461538462e-05,-1.43738461538462e-05,-8.31153846153846e-06,1.78235714285714e-05
21.23,-8.02307692307695e-06,-2.35076923076923e-05,-1.90846153846154e-05,-1.89384615384615e-05,-1.89076923076923e-05,-1.84e-05,-1.64223076923077e-05,-1.442e-05,-2.20392307692308e-05,-2.03930769230769e-05,-1.23416923076923e-05,-1.40706153846154e-05,-1.43653846153846e-05,-8.30000000000001e-06,1.78242857142857e-05
21.24,-8.00769230769229e-06,-2.35153846153846e-05,-1.91e-05,-1.89384615384615e-05,-1.89076923076923e-05,-1.83923076923077e-05,-1.641e-05,-1.44084615384615e-05,-2.20269230769231e-05,-2.03869230769231e-05,-1.23404615384615e-05,-1.40633846153846e-05,-1.43584615384615e-05,-8.28461538461539e-06,1.78225e-05
21.25,-7.99999999999999e-06,-2.35153846153846e-05,-1.91153846153846e-05,-1.89461538461539e-05,-1.89076923076923e-05,-1.83769230769231e-05,-1.64030769230769e-05,-1.43961538461538e-05,-2.20153846153846e-05,-2.03823076923077e-05,-1.23383076923077e-05,-1.40563076923077e-05,-1.43507692307692e-05,-8.27e-06,1.782e-05
21.26,-7.97692307692307e-06,-2.35307692307692e-05,-1.91307692307692e-05,-1.89461538461539e-05,-1.89076923076923e-05,-1.83615384615385e-05,-1.63930769230769e-05,-1.43830769230769e-05,-2.20053846153846e-05,-2.03792307692308e-05,-1.23348461538462e-05,-1.40497692307692e-05,-1.43407692307692e-05,-8.25923076923077e-06,1.78175e-05
21.27,-7.96153846153845e-06,-2.35461538461539e-05,-1.91384615384615e-05,-1.89538461538462e-05,-1.89e-05,-1.83538461538461e-05,-1.63792307692308e-05,-1.43692307692308e-05,-2.19969230769231e-05,-2.03761538461539e-05,-1.23307692307692e-05,-1.40430769230769e-05,-1.43292307692308e-05,-8.25384615384615e-06,1.7815e-05
21.28,-7.95384615384615e-06,-2.35615384615384e-05,-1.91461538461539e-05,-1.89615384615385e-05,-1.88846153846154e-05,-1.83461538461538e-05,-1.63676923076923e-05,-1.43553846153846e-05,-2.19907692307692e-05,-2.03738461538462e-05,-1.23253846153846e-05,-1.40361538461538e-05,-1.43169230769231e-05,-8.25461538461539e-06,1.78132142857143e-05
21.29,-7.94615384615386e-06,-2.35769230769231e-05,-1.91538461538461e-05,-1.89615384615385e-05,-1.88769230769231e-05,-1.83307692307692e-05,-1.63607692307692e-05,-1.43423076923077e-05,-2.19853846153846e-05,-2.03723076923077e-05,-1.23185384615385e-05,-1.40291538461538e-05,-1.43046153846154e-05,-8.26076923076923e-06,1.78128571428571e-05
21.3,-7.95384615384615e-06,-2.35923076923077e-05,-1.91538461538462e-05,-1.89615384615385e-05,-1.88615384615385e-05,-1.83230769230769e-05,-1.63507692307692e-05,-1.43307692307692e-05,-2.19807692307692e-05,-2.037e-05,-1.23119230769231e-05,-1.40211538461538e-05,-1.42953846153846e-05,-8.27076923076923e-06,1.78146428571429e-05
21.31,-7.95384615384615e-06,-2.36076923076923e-05,-1.91615384615385e-05,-1.89615384615385e-05,-1.88461538461538e-05,-1.83153846153846e-05,-1.63376923076923e-05,-1.43207692307692e-05,-2.19776923076923e-05,-2.03661538461538e-05,-1.23055384615385e-05,-1.40113846153846e-05,-1.429e-05,-8.28230769230769e-06,1.78175e-05
21.32,-7.96153846153845e-06,-2.36153846153846e-05,-1.91692307692308e-05,-1.89615384615385e-05,-1.88307692307692e-05,-1.83e-05,-1.63292307692308e-05,-1.43123076923077e-05,-2.19761538461538e-05,-2.03615384615385e-05,-1.22982307692308e-05,-1.4001e-05,-1.429e-05,-8.29076923076923e-06,1.78203571428571e-05
21.33,-7.97692307692307e-06,-2.36307692307692e-05,-1.91692307692308e-05,-1.89538461538461e-05,-1.88230769230769e-05,-1.82923076923077e-05,-1.631e-05,-1.43069230769231e-05,-2.19730769230769e-05,-2.03569230769231e-05,-1.22906923076923e-05,-1.39900769230769e-05,-1.42953846153846e-05,-8.29538461538461e-06,1.78228571428571e-05
21.34,-8.00000000000003e-06,-2.36307692307692e-05,-1.91769230769231e-05,-1.89461538461538e-05,-1.88076923076923e-05,-1.82769230769231e-05,-1.63030769230769e-05,-1.43030769230769e-05,-2.197e-05,-2.03523076923077e-05,-1.22816923076923e-05,-1.39806153846154e-05,-1.43053846153846e-05,-8.29307692307692e-06,1.78235714285714e-05
21.35,-8.01538461538462e-06,-2.36384615384615e-05,-1.91769230769231e-05,-1.89384615384615e-05,-1.88e-05,-1.82615384615385e-05,-1.62930769230769e-05,-1.42992307692308e-05,-2.19684615384615e-05,-2.03453846153846e-05,-1.22726923076923e-05,-1.39742307692308e-05,-1.43161538461538e-05,-8.2876923076923e-06,1.78228571428571e-05
21.36,-8.04615384615383e-06,-2.36461538461539e-05,-1.91769230769231e-05,-1.89230769230769e-05,-1.87846153846154e-05,-1.82538461538462e-05,-1.628e-05,-1.42976923076923e-05,-2.19653846153846e-05,-2.03384615384615e-05,-1.22627692307692e-05,-1.39718461538462e-05,-1.43261538461538e-05,-8.28e-06,1.78210714285714e-05
21.37,-8.06923076923075e-06,-2.36461538461539e-05,-1.91769230769231e-05,-1.89076923076923e-05,-1.87846153846154e-05,-1.82307692307692e-05,-1.62738461538462e-05,-1.42961538461538e-05,-2.19615384615385e-05,-2.03307692307692e-05,-1.22531538461538e-05,-1.39745384615385e-05,-1.43323076923077e-05,-8.27307692307693e-06,1.78192857142857e-05
21.38,-8.09230769230771e-06,-2.36538461538462e-05,-1.91769230769231e-05,-1.88923076923077e-05,-1.87692307692308e-05,-1.82230769230769e-05,-1.62653846153846e-05,-1.42953846153846e-05,-2.19569230769231e-05,-2.03230769230769e-05,-1.22437692307692e-05,-1.39808461538462e-05,-1.43338461538462e-05,-8.26923076923077e-06,1.78175e-05
21.39,-8.13076923076925e-06,-2.36538461538462e-05,-1.91692307692307e-05,-1.88846153846154e-05,-1.87538461538461e-05,-1.82153846153846e-05,-1.62538461538461e-05,-1.42938461538462e-05,-2.19530769230769e-05,-2.03138461538462e-05,-1.22363846153846e-05,-1.39897692307692e-05,-1.43307692307692e-05,-8.27153846153846e-06,1.78164285714286e-05
21.4,-8.15384615384614e-06,-2.36615384615385e-05,-1.91538461538461e-05,-1.88769230769231e-05,-1.87461538461538e-05,-1.81923076923077e-05,-1.62553846153846e-05,-1.42907692307692e-05,-2.19484615384615e-05,-2.03046153846154e-05,-1.22322307692308e-05,-1.39993076923077e-05,-1.43246153846154e-05,-8.27769230769231e-06,1.78153571428571e-05
21.41,-8.18461538461538e-06,-2.36692307692307e-05,-1.91384615384616e-05,-1.88615384615385e-05,-1.87384615384615e-05,-1.81846153846154e-05,-1.62469230769231e-05,-1.42876923076923e-05,-2.19430769230769e-05,-2.02946153846154e-05,-1.2232e-05,-1.40072307692308e-05,-1.43184615384615e-05,-8.28692307692307e-06,1.7815e-05
21.42,-8.2076923076923e-06,-2.36769230769231e-05,-1.91307692307692e-05,-1.88461538461538e-05,-1.87230769230769e-05,-1.81769230769231e-05,-1.62430769230769e-05,-1.42838461538462e-05,-2.19361538461538e-05,-2.02869230769231e-05,-1.22347692307692e-05,-1.40121538461538e-05,-1.43138461538462e-05,-8.29846153846154e-06,1.7815e-05
21.43,-8.23076923076922e-06,-2.36846153846154e-05,-1.91153846153846e-05,-1.88307692307692e-05,-1.87076923076923e-05,-1.81692307692308e-05,-1.62438461538461e-05,-1.42792307692308e-05,-2.19284615384615e-05,-2.028e-05,-1.22405384615385e-05,-1.40125384615385e-05,-1.43146153846154e-05,-8.31e-06,1.7815e-05
21.44,-8.24615384615385e-06,-2.36923076923077e-05,-1.91e-05,-1.88230769230769e-05,-1.86923076923077e-05,-1.81615384615385e-05,-1.62407692307692e-05,-1.42738461538462e-05,-2.19207692307692e-05,-2.02746153846154e-05,-1.22488461538462e-05,-1.40096153846154e-05,-1.432e-05,-8.31923076923077e-06,1.78142857142857e-05
21.45,-8.25384615384614e-06,-2.37e-05,-1.90846153846154e-05,-1.88076923076923e-05,-1.86769230769231e-05,-1.81615384615385e-05,-1.62361538461538e-05,-1.42676923076923e-05,-2.19123076923077e-05,-2.02730769230769e-05,-1.22563846153846e-05,-1.40051538461538e-05,-1.433e-05,-8.32769230769231e-06,1.78146428571429e-05
21.46,-8.26923076923077e-06,-2.37e-05,-1.90692307692308e-05,-1.87923076923077e-05,-1.86692307692308e-05,-1.81538461538462e-05,-1.62384615384615e-05,-1.42607692307692e-05,-2.19030769230769e-05,-2.02746153846154e-05,-1.22629230769231e-05,-1.40009230769231e-05,-1.43438461538462e-05,-8.33230769230769e-06,1.7815e-05
21.47,-8.2769230769231e-06,-2.37e-05,-1.90538461538462e-05,-1.87846153846154e-05,-1.86538461538461e-05,-1.81538461538462e-05,-1.62307692307692e-05,-1.42523076923077e-05,-2.18953846153846e-05,-2.02792307692308e-05,-1.22668461538462e-05,-1.39993076923077e-05,-1.43584615384615e-05,-8.33692307692308e-06,1.78160714285714e-05
21.48,-8.28461538461539e-06,-2.37e-05,-1.90461538461539e-05,-1.87615384615385e-05,-1.86461538461538e-05,-1.81538461538461e-05,-1.62269230769231e-05,-1.42446153846154e-05,-2.18876923076923e-05,-2.02861538461538e-05,-1.22677692307692e-05,-1.40014615384615e-05,-1.43730769230769e-05,-8.33923076923077e-06,1.78160714285714e-05
21.49,-8.27692307692306e-06,-2.37e-05,-1.90384615384615e-05,-1.87461538461539e-05,-1.86384615384615e-05,-1.81461538461538e-05,-1.62261538461538e-05,-1.42353846153846e-05,-2.18830769230769e-05,-2.02938461538462e-05,-1.22666923076923e-05,-1.40086923076923e-05,-1.43846153846154e-05,-8.34230769230769e-06,1.78153571428571e-05
21.5,-8.27692307692306e-06,-2.36923076923077e-05,-1.90307692307692e-05,-1.87307692307692e-05,-1.86307692307692e-05,-1.81461538461538e-05,-1.62207692307692e-05,-1.42269230769231e-05,-2.18815384615385e-05,-2.03e-05,-1.22647692307692e-05,-1.40206153846154e-05,-1.43930769230769e-05,-8.34538461538462e-06,1.78139285714286e-05
21.51,-8.26153846153847e-06,-2.36923076923077e-05,-1.90230769230769e-05,-1.87153846153846e-05,-1.86230769230769e-05,-1.81461538461538e-05,-1.62130769230769e-05,-1.42184615384615e-05,-2.18823076923077e-05,-2.03053846153846e-05,-1.22630769230769e-05,-1.40353846153846e-05,-1.43992307692308e-05,-8.35e-06,1.78132142857143e-05
21.52,-8.25384615384614e-06,-2.36769230769231e-05,-1.90230769230769e-05,-1.87e-05,-1.86230769230769e-05,-1.81307692307692e-05,-1.621e-05,-1.42123076923077e-05,-2.18846153846154e-05,-2.03084615384615e-05,-1.22642307692308e-05,-1.40511538461538e-05,-1.44038461538462e-05,-8.35615384615384e-06,1.78135714285714e-05
21.53,-8.23846153846155e-06,-2.36692307692308e-05,-1.90153846153846e-05,-1.86846153846154e-05,-1.86230769230769e-05,-1.81307692307692e-05,-1.61969230769231e-05,-1.42069230769231e-05,-2.18907692307692e-05,-2.03084615384615e-05,-1.22683076923077e-05,-1.40663076923077e-05,-1.44069230769231e-05,-8.36384615384616e-06,1.78146428571429e-05
21.54,-8.21538461538463e-06,-2.36538461538462e-05,-1.90076923076923e-05,-1.86846153846154e-05,-1.86076923076923e-05,-1.81307692307692e-05,-1.61884615384615e-05,-1.42038461538462e-05,-2.18969230769231e-05,-2.03076923076923e-05,-1.22762307692308e-05,-1.40799230769231e-05,-1.44107692307692e-05,-8.37e-06,1.78157142857143e-05
21.55,-8.19230769230768e-06,-2.36384615384615e-05,-1.90076923076923e-05,-1.86769230769231e-05,-1.86076923076923e-05,-1.81153846153846e-05,-1.61838461538462e-05,-1.42030769230769e-05,-2.19030769230769e-05,-2.03053846153846e-05,-1.22881538461538e-05,-1.40895384615385e-05,-1.44176923076923e-05,-8.37461538461538e-06,1.78160714285714e-05
21.56,-8.16923076923076e-06,-2.36230769230769e-05,-1.89923076923077e-05,-1.86769230769231e-05,-1.86e-05,-1.81153846153846e-05,-1.61738461538462e-05,-1.42053846153846e-05,-2.19076923076923e-05,-2.03046153846154e-05,-1.23023076923077e-05,-1.40969230769231e-05,-1.44253846153846e-05,-8.37769230769231e-06,1.7815e-05
21.57,-8.14615384615384e-06,-2.36e-05,-1.89923076923077e-05,-1.86769230769231e-05,-1.86e-05,-1.81e-05,-1.61684615384615e-05,-1.42084615384615e-05,-2.19123076923077e-05,-2.03053846153846e-05,-1.23173076923077e-05,-1.41019230769231e-05,-1.44346153846154e-05,-8.38e-06,1.78132142857143e-05
21.58,-8.11538461538459e-06,-2.35769230769231e-05,-1.89846153846154e-05,-1.86846153846154e-05,-1.85923076923077e-05,-1.80923076923077e-05,-1.61615384615385e-05,-1.42138461538462e-05,-2.19138461538462e-05,-2.031e-05,-1.23315384615385e-05,-1.41061538461538e-05,-1.44446153846154e-05,-8.38307692307692e-06,1.78121428571429e-05
21.59,-8.09230769230767e-06,-2.35538461538462e-05,-1.89769230769231e-05,-1.86846153846154e-05,-1.85923076923077e-05,-1.80846153846154e-05,-1.61538461538461e-05,-1.42192307692308e-05,-2.19146153846154e-05,-2.03184615384615e-05,-1.23435384615385e-05,-1.41110769230769e-05,-1.44538461538462e-05,-8.38692307692308e-06,1.78114285714286e-05
21.6,-8.06153846153846e-06,-2.35307692307692e-05,-1.89692307692308e-05,-1.86923076923077e-05,-1.85846153846154e-05,-1.80769230769231e-05,-1.61523076923077e-05,-1.42246153846154e-05,-2.19146153846154e-05,-2.033e-05,-1.23529230769231e-05,-1.41178461538462e-05,-1.44615384615385e-05,-8.39384615384616e-06,1.78114285714286e-05
21.61,-8.03076923076924e-06,-2.35076923076923e-05,-1.89538461538461e-05,-1.87e-05,-1.85846153846154e-05,-1.80615384615385e-05,-1.61561538461539e-05,-1.42292307692308e-05,-2.19153846153846e-05,-2.03446153846154e-05,-1.23596153846154e-05,-1.41257692307692e-05,-1.44676923076923e-05,-8.40230769230769e-06,1.78110714285714e-05
21.62,-7.99999999999999e-06,-2.34846153846154e-05,-1.89461538461538e-05,-1.87076923076923e-05,-1.85769230769231e-05,-1.80615384615385e-05,-1.61523076923077e-05,-1.42315384615385e-05,-2.19184615384615e-05,-2.036e-05,-1.23645384615385e-05,-1.41346923076923e-05,-1.44738461538462e-05,-8.41230769230769e-06,1.78114285714286e-05
21.63,-7.97692307692307e-06,-2.34615384615385e-05,-1.89384615384615e-05,-1.87076923076923e-05,-1.85769230769231e-05,-1.80538461538462e-05,-1.61538461538461e-05,-1.42330769230769e-05,-2.19238461538462e-05,-2.03753846153846e-05,-1.2369e-05,-1.41440769230769e-05,-1.44792307692308e-05,-8.42307692307692e-06,1.78114285714286e-05
21.64,-7.95384615384612e-06,-2.34307692307693e-05,-1.89307692307692e-05,-1.87076923076923e-05,-1.85769230769231e-05,-1.80461538461539e-05,-1.61623076923077e-05,-1.42323076923077e-05,-2.19330769230769e-05,-2.03876923076923e-05,-1.23748461538462e-05,-1.41536153846154e-05,-1.44861538461538e-05,-8.43230769230769e-06,1.78110714285714e-05
21.65,-7.9307692307692e-06,-2.34076923076923e-05,-1.89230769230769e-05,-1.87076923076923e-05,-1.85692307692308e-05,-1.80538461538461e-05,-1.61623076923077e-05,-1.42330769230769e-05,-2.19438461538462e-05,-2.03992307692308e-05,-1.23807692307692e-05,-1.41615384615385e-05,-1.44953846153846e-05,-8.44076923076923e-06,1.78114285714286e-05
21.66,-7.89999999999999e-06,-2.33846153846154e-05,-1.89153846153846e-05,-1.87e-05,-1.85769230769231e-05,-1.80461538461539e-05,-1.61715384615385e-05,-1.42338461538461e-05,-2.19576923076923e-05,-2.04069230769231e-05,-1.23892307692308e-05,-1.41692307692308e-05,-1.45053846153846e-05,-8.44692307692307e-06,1.78125e-05
21.67,-7.88461538461536e-06,-2.33615384615385e-05,-1.89076923076923e-05,-1.86923076923077e-05,-1.85769230769231e-05,-1.80538461538462e-05,-1.61723076923077e-05,-1.42361538461538e-05,-2.19723076923077e-05,-2.04138461538462e-05,-1.23985384615385e-05,-1.41760769230769e-05,-1.45176923076923e-05,-8.45076923076923e-06,1.78139285714286e-05
21.68,-7.86153846153848e-06,-2.33384615384615e-05,-1.89076923076923e-05,-1.86846153846154e-05,-1.85769230769231e-05,-1.80615384615385e-05,-1.61707692307692e-05,-1.42415384615385e-05,-2.19853846153846e-05,-2.04192307692308e-05,-1.24093076923077e-05,-1.4183e-05,-1.453e-05,-8.45230769230769e-06,1.78139285714286e-05
21.69,-7.83076923076923e-06,-2.33307692307692e-05,-1.88923076923077e-05,-1.86769230769231e-05,-1.85769230769231e-05,-1.80692307692308e-05,-1.61746153846154e-05,-1.42484615384615e-05,-2.19984615384615e-05,-2.04246153846154e-05,-1.24196923076923e-05,-1.41910769230769e-05,-1.45407692307692e-05,-8.45384615384616e-06,1.78132142857143e-05
21.7,-7.8230769230769e-06,-2.33076923076923e-05,-1.88769230769231e-05,-1.86692307692308e-05,-1.85769230769231e-05,-1.80846153846154e-05,-1.61776923076923e-05,-1.42584615384615e-05,-2.20084615384615e-05,-2.04315384615385e-05,-1.24294615384615e-05,-1.42013076923077e-05,-1.45492307692308e-05,-8.45384615384615e-06,1.78117857142857e-05
21.71,-7.80769230769231e-06,-2.32923076923077e-05,-1.88692307692308e-05,-1.86538461538462e-05,-1.85846153846154e-05,-1.80923076923077e-05,-1.618e-05,-1.42707692307692e-05,-2.20169230769231e-05,-2.04392307692308e-05,-1.24385384615385e-05,-1.42122307692308e-05,-1.45561538461538e-05,-8.45615384615385e-06,1.78110714285714e-05
21.72,-7.78461538461539e-06,-2.32846153846154e-05,-1.88538461538462e-05,-1.86384615384615e-05,-1.85846153846154e-05,-1.81076923076923e-05,-1.61884615384615e-05,-1.42838461538462e-05,-2.20238461538462e-05,-2.04476923076923e-05,-1.24472307692308e-05,-1.42243076923077e-05,-1.45607692307692e-05,-8.46e-06,1.78096428571429e-05
21.73,-7.76923076923077e-06,-2.32769230769231e-05,-1.88384615384615e-05,-1.86307692307692e-05,-1.85923076923077e-05,-1.81153846153846e-05,-1.61938461538462e-05,-1.42976923076923e-05,-2.20292307692308e-05,-2.04569230769231e-05,-1.2456e-05,-1.42370769230769e-05,-1.45630769230769e-05,-8.46615384615385e-06,1.78071428571429e-05
